mp_id,formula,band_gap_eV,is_direct_gap,cbm_vs_vacuum_eV,vbm_vs_vacuum_eV,offset_estimation_method,dielectric_electronic,dielectric_ionic,dielectric_total,refractive_index,energy_above_hull_eV_per_atom,is_stable
mp-1211504,KPbI3,2.411638278367111,False,-0.841393417527047,-3.2530316958941583,electronegativity_approx,,,,,0.014278023500001513,False
mp-1213688,CsCaI3,3.9817861420713023,False,0.2751415197132614,-3.706644622358041,electronegativity_approx,,,,,0.010001139500001255,False
mp-1213805,CrI3,1.3467000000000002,False,-1.6908719738119022,-3.0375719738119025,electronegativity_approx,,,,,0.0,True
mp-1214033,Cd4AsPI3,1.4478000000000002,False,-1.3574426944712243,-2.8052426944712243,electronegativity_approx,,,,,0.016623776944443946,False
mp-1214080,Ca3SbI3,1.9843000000000002,True,-0.6929605432127461,-2.6772605432127463,electronegativity_approx,,,,2.2459342911136106,0.00778911903060564,False
mp-1214087,Ca3AsI3,2.355,True,-0.5224770471791331,-2.8774770471791333,electronegativity_approx,,,,2.207819141143586,0.0,True
mp-1214466,CdI3N2,0.5027999999999999,False,-2.327175173437992,-2.8299751734379917,electronegativity_approx,,,,,1.401450680055555,False
mp-1214500,Cs2Re3Se4I3,2.0776,True,-0.9307184404149293,-3.0083184404149295,electronegativity_approx,,,,,0.0848078204166649,False
mp-1214632,Ba3SbI3,1.6541,False,-0.7759679988990921,-2.430067998899092,electronegativity_approx,,,,,0.0,True
mp-1219043,Sn2SbSe2I3,1.0446999999999997,False,-1.8381223051014066,-2.8828223051014064,electronegativity_approx,,,,,0.17789386828124965,False
mp-1219046,Sn2SbS2I3,1.0658532435391392,True,-1.8344578284826907,-2.9003110720218297,electronegativity_approx,,,,,0.05588721843749944,False
mp-1219558,SbPb2S2I3,1.4018999999999995,False,-1.7710231720826446,-3.172923172082644,electronegativity_approx,,,,,0.048298557656248686,False
mp-1223560,KH2(IO3)3,3.2061,True,-1.1947844097849858,-4.400884409784986,electronegativity_approx,,,,,0.0,True
mp-1224601,H6I3NO9,3.2365,True,-1.2314143793314283,-4.467914379331428,electronegativity_approx,,,,,0.11730612356578796,False
mp-1224643,HgI3N,1.6452,True,-1.7579346673540455,-3.4031346673540455,electronegativity_approx,,,,,0.9063945733749978,False
mp-1226891,Cd3PI3,1.2987000000000002,True,-1.4807144002957071,-2.7794144002957073,electronegativity_approx,,,,2.3447077564884466,0.0,True
mp-1227984,Bi19(S9I)3,1.2928999999999995,True,-1.7044035299745475,-2.997303529974547,electronegativity_approx,,,,,0.011284873367347181,False
mp-1236902,H4I3NO9,2.1898999999999997,False,-1.84279323796072,-4.03269323796072,electronegativity_approx,,,,,0.20362970762352806,False
mp-22849,BiI3,2.5265,False,-1.219877786966104,-3.7463777869661037,electronegativity_approx,,,,2.233085415592815,0.0,True
mp-22876,CsI3,1.9163999999999999,False,-1.005467716921296,-2.921867716921296,electronegativity_approx,,,,1.960406458705269,0.0,True
mp-22991,CsVI3,0.5943000000000005,False,-1.5947227470465577,-2.1890227470465584,electronegativity_approx,,,,2.0182610848615865,0.0,True
mp-23069,Fe(IO3)3,2.0345,False,-2.070923493366662,-4.105423493366662,electronegativity_approx,,,,,0.0,True
mp-23189,BI3,2.6901,False,-1.1442014531578137,-3.834301453157814,electronegativity_approx,,,,1.664679908170537,0.0,True
mp-23218,AsI3,2.246,False,-1.4079021274452683,-3.653902127445268,electronegativity_approx,,,,2.4039921900870085,0.0,True
mp-23281,SbI3,2.1928,False,-1.3958964147556405,-3.5886964147556406,electronegativity_approx,,,,2.3650428269547,0.0,True
mp-23399,Rb2AgI3,2.5761000000000003,False,-0.415304284622559,-2.9914042846225595,electronegativity_approx,,,,,0.0,True
mp-23400,In(IO3)3,3.4187000000000003,False,-1.3722496968347855,-4.790949696834786,electronegativity_approx,,,,1.9408736520787058,0.010694221923076341,False
mp-23415,TlFeI3,0.5498000000000003,False,-1.9603299236611873,-2.5101299236611876,electronegativity_approx,,,,,0.14724678800000035,False
mp-23431,CsCu2I3,1.8996000000000004,True,-0.992411556168352,-2.8920115561683524,electronegativity_approx,,,,,0.010905154259259753,False
mp-23496,CsAg2I3,2.2789,True,-0.8129303884058698,-3.09183038840587,electronegativity_approx,,,,,0.001562826875002088,False
mp-23517,RbPbI3,2.4518,False,-0.8213125567106025,-3.2731125567106023,electronegativity_approx,,,,2.129711548543605,0.0,True
mp-23552,Er(IO3)3,3.461,False,-1.266587546442014,-4.727587546442014,electronegativity_approx,,,,,0.0,True
mp-23559,In(IO3)3,3.0721000000000003,False,-1.5455496968347855,-4.6176496968347855,electronegativity_approx,,,,,0.0,True
mp-23626,RbLi2(IO3)3,3.8184,False,-0.6026620997413905,-4.42106209974139,electronegativity_approx,,,,,0.0,True
mp-24831,DyH4I3O11,3.7184999999999997,True,-0.9875693705029174,-4.706069370502917,electronegativity_approx,,,,,0.005081057236838937,False
mp-27252,TlCdI3,2.1776000000000004,False,-1.111132348725228,-3.2887323487252287,electronegativity_approx,,,,,0.016685705522220484,False
mp-27272,Ca3PI3,2.1548,True,-0.623688871871654,-2.778488871871654,electronegativity_approx,,,,2.187036973471933,0.0,True
mp-27381,CsSnI3,2.0632626904348133,False,-0.9313022796629506,-2.994564970097764,electronegativity_approx,,,,2.169383781937473,0.0032493385000011976,False
mp-27445,As(IF2)3,1.3559999999999999,False,-2.6427790735110768,-3.9987790735110766,electronegativity_approx,,,,,0.0,True
mp-27528,Cd4As2I3,1.1745999999999999,True,-1.4929845621470403,-2.66758456214704,electronegativity_approx,,,,,0.005952734982638042,False
mp-27529,PI3,2.2857999999999996,False,-1.3908995587805568,-3.676699558780556,electronegativity_approx,,,,1.9091770478402468,0.0,True
mp-27552,TlPbI3,2.1423,True,-1.2747158286114086,-3.417015828611409,electronegativity_approx,,,,,0.011369082999998614,False
mp-27855,H3I3N2,0.7357,False,-2.193432693201717,-2.9291326932017165,electronegativity_approx,,,,,0.36966590215277817,False
mp-27979,LaI3,2.0709,False,-1.097641075833582,-3.168541075833582,electronegativity_approx,,,,2.132022247382361,0.0,True
mp-28328,RbI3,1.8744999999999998,False,-1.044800386066226,-2.919300386066226,electronegativity_approx,,,,2.028308849756368,0.0,True
mp-28329,TlI3,1.6963,False,-1.5016991377806317,-3.1979991377806316,electronegativity_approx,,,,,0.0,True
mp-28377,CsGeI3,0.9905000000000002,True,-1.4775979355943125,-2.4680979355943125,electronegativity_approx,,,,2.4749991340065827,0.0,True
mp-28453,CsAuI3,0.7337,True,-1.7005339653611053,-2.434233965361105,electronegativity_approx,,,,2.999563376004359,0.0,True
mp-28573,WI3O,0.8858000000000001,True,-2.2912546215289797,-3.1770546215289803,electronegativity_approx,,,,,0.26062152708333475,False
mp-28578,CsI3F16,4.1716999999999995,True,-1.3697228863542459,-5.541422886354246,electronegativity_approx,,,,,0.0,True
mp-28584,Tl2CuI3,1.5759999999999996,False,-1.3437589253722955,-2.919758925372295,electronegativity_approx,,,,,0.006858150694444287,False
mp-28590,Hg4As2I3,0.6598999999999999,False,-1.9120255679064593,-2.571925567906459,electronegativity_approx,,,,,0.008677718194443296,False
mp-28634,KI3F16,4.1785,False,-1.3727685915642964,-5.5512685915642965,electronegativity_approx,,,,,0.0,True
mp-29012,Tl2AgI3,2.3789000000000002,False,-0.9478822622841723,-3.3267822622841727,electronegativity_approx,,,,,0.02721082111111084,False
mp-29043,Hg4Sb2I3,0.7163999999999997,False,-1.8533509908939452,-2.5697509908939447,electronegativity_approx,,,,,0.0,True
mp-29044,Cd4Sb2I3,1.1312000000000002,True,-1.486454201934824,-2.6176542019348243,electronegativity_approx,,,,,0.014349414500002045,False
mp-29109,SiI3,2.8485,True,-1.0211484224982834,-3.8696484224982832,electronegativity_approx,,,,,0.00028739562499779936,False
mp-29288,TlGeI3,1.9161000000000001,False,-1.3195171822013059,-3.235617182201306,electronegativity_approx,,,,,0.016987145333332787,False
mp-29345,LiGaI3,2.2473,False,-0.8933686417974465,-3.1406686417974465,electronegativity_approx,,,,,0.0,True
mp-29405,RbSnI3,2.0077,False,-0.9737705519165962,-2.981470551916596,electronegativity_approx,,,,2.2008358109288086,0.0,True
mp-29751,CsMgI3,3.152841311191894,False,-0.23453851679883497,-3.387379827990729,electronegativity_approx,,,,1.8723837115648418,0.0,True
mp-30002,Sc(IO3)3,3.8662999999999994,False,-1.0853096128075446,-4.951609612807544,electronegativity_approx,,,,1.998639728248524,0.0,True
mp-30930,AlI3,3.2633,False,-0.7145644027907565,-3.9778644027907566,electronegativity_approx,,,,1.6836569484310038,0.0,True
mp-30934,As(S8I)3,2.0753,False,-1.5352781304237222,-3.610578130423722,electronegativity_approx,,,,,0.0,True
mp-30948,Tb(IO3)3,3.5406,False,-1.1992948291830732,-4.739894829183073,electronegativity_approx,,,,,0.011002281153848159,False
mp-30954,GaI3,2.3716,False,-1.2301106660460888,-3.6017106660460887,electronegativity_approx,,,,,0.0,True
mp-31045,KAuI3,0.6459,False,-1.7599024035549844,-2.4058024035549845,electronegativity_approx,,,,2.56639154261387,0.0,True
mp-31259,Bi(IO3)3,2.8849,False,-1.669278607169371,-4.554178607169371,electronegativity_approx,,,,,0.0,True
mp-504934,Sc2CI3,0.5682999999999998,False,-1.8279305855953876,-2.3962305855953874,electronegativity_approx,,,,,0.0,True
mp-505698,SmH18(IO3)3,4.1273,False,-0.43622461267001045,-4.56352461267001,electronegativity_approx,,,,,0.017771416370967685,False
mp-510661,Gd(IO3)3,2.9587,False,-1.5101875359924224,-4.4688875359924225,electronegativity_approx,,,,,0.0,True
mp-540656,Sb(S8I)3,2.384,False,-1.3752844469718182,-3.759284446971818,electronegativity_approx,,,,,0.0,True
mp-540839,CsPbI3,2.5181,False,-0.7729588001462095,-3.2910588001462093,electronegativity_approx,,,,2.105250813244509,0.0,True
mp-540881,Cs2AgI3,2.6311,True,-0.3667730689205546,-2.997873068920555,electronegativity_approx,,,,,0.0,True
mp-541817,NbSeI3,0.6270000000000002,False,-2.0691541880314217,-2.6961541880314215,electronegativity_approx,,,,,0.08082531048000519,False
mp-541979,Bi9Rh2I3,0.5987999999999998,False,-1.880702553009416,-2.4795025530094157,electronegativity_approx,,,,,0.011918019404765445,False
mp-542694,HI3O8,2.5131,False,-1.8513086694420189,-4.364408669442019,electronegativity_approx,,,,,0.00776956312499788,False
mp-546285,NbI3O,0.8189,False,-2.1202246403117795,-2.9391246403117797,electronegativity_approx,,,,2.4158654624814933,0.20955338611428864,False
mp-554821,Tb(IO3)3,3.4104,True,-1.264394829183073,-4.674794829183073,electronegativity_approx,,,,,0.0,True
mp-554888,KUI3O11,2.2614,False,-1.7000730011176701,-3.96147300111767,electronegativity_approx,,,,,0.0,True
mp-554942,SbTe(IF2)3,1.919838476856662,False,-2.2076030656572714,-4.1274415425139335,electronegativity_approx,,,,,0.08621270337878117,False
mp-555034,TeAs(IF2)3,1.8895,False,-2.240526912006117,-4.130026912006117,electronegativity_approx,,,,,0.1186211016477281,False
mp-555903,Al(IO3)3,3.3465999999999996,False,-1.3845968277033815,-4.731196827703381,electronegativity_approx,,,,2.00891931561889,0.0,True
mp-556346,Pr(IO3)3,3.3438000000000003,True,-1.303847674044093,-4.6476476740440935,electronegativity_approx,,,,,0.0,True
mp-558007,Sm(IO3)3,3.6031,False,-1.1821710065685076,-4.785271006568507,electronegativity_approx,,,,,0.0,True
mp-558026,SbSe(IF2)3,1.4032,False,-2.5223271282800876,-3.9255271282800877,electronegativity_approx,,,,,0.006249318164992523,False
mp-558346,Nd(IO3)3,3.8491,True,-1.053215143072237,-4.9023151430722365,electronegativity_approx,,,,,0.0,True
mp-559065,NaI3O8,3.1418000000000004,False,-1.321774829333189,-4.463574829333189,electronegativity_approx,,,,,0.0,True
mp-559307,Cu3P4(SI)3,1.5135999999999998,False,-1.5452701881851991,-3.0588701881851987,electronegativity_approx,,,,,0.005899150136217557,False
mp-559476,Dy(IO3)3,3.5241,False,-1.2312911050028585,-4.755391105002858,electronegativity_approx,,,,,0.011947426923076598,False
mp-559575,AsSe(IF2)3,1.3837,False,-2.550147896733112,-3.9338478967331123,electronegativity_approx,,,,,0.021584591241258888,False
mp-559637,Dy(IO3)3,3.4305999999999996,True,-1.2780411050028586,-4.708641105002858,electronegativity_approx,,,,,0.0,True
mp-560376,RbV2I3O13,1.7589,False,-1.9519741559263455,-3.710874155926345,electronegativity_approx,,,,,0.0,True
mp-560489,Gd(IO3)3,3.7651,False,-1.1069875359924224,-4.8720875359924225,electronegativity_approx,,,,,0.009704319807692485,False
mp-560995,Y(IO3)3,3.4466,False,-1.2700411050028584,-4.716641105002859,electronegativity_approx,,,,,0.0,True
mp-561104,Ga(IO3)3,3.3186999999999998,False,-1.4262141107102333,-4.7449141107102335,electronegativity_approx,,,,2.025709574445458,0.0,True
mp-561108,Y(IO3)3,3.5241,False,-1.2312911050028585,-4.755391105002858,electronegativity_approx,,,,,0.012243289230769783,False
mp-561134,Sn2SbS2I3,0.6252000000000004,True,-2.05478445025226,-2.6799844502522605,electronegativity_approx,,,,,0.08889504468749942,False
mp-565597,Cu3P4S4I3,1.6301999999999999,False,-1.5057889288574524,-3.1359889288574525,electronegativity_approx,,,,,0.0,True
mp-566599,La(IO3)3,3.5765,False,-1.1813448291830733,-4.757844829183073,electronegativity_approx,,,,,0.0,True
mp-567789,InI3,2.2803999999999998,False,-1.2656371568896632,-3.546037156889663,electronegativity_approx,,,,,0.0,True
mp-567855,RbGeI3,2.1971,False,-0.8890590428046667,-3.086159042804667,electronegativity_approx,,,,,0.005060806333334611,False
mp-568545,Cd4P2I3,1.379,True,-1.392901365012167,-2.771901365012167,electronegativity_approx,,,,,0.02630903652777672,False
mp-568570,CsSnI3,0.6097000000000001,True,-1.6580836248803572,-2.2677836248803573,electronegativity_approx,,,,,0.011059161000003481,False
mp-568666,RbAuI3,0.7061000000000001,False,-1.7298024035549844,-2.4359024035549846,electronegativity_approx,,,,2.5128634728797614,0.0,True
mp-568713,H8C2I3N,1.9774000000000003,False,-1.4061830332756888,-3.383583033275689,electronegativity_approx,,,,,0.08548106333333294,False
mp-569055,CsLi2I3,4.7094,True,0.7971068612727001,-3.9122931387272994,electronegativity_approx,,,,1.7843146051075185,0.017335858333333398,False
mp-569157,BiI3,2.479,False,-1.2436277869661039,-3.722627786966104,electronegativity_approx,,,,,0.0026059112500007586,False
mp-569224,SbI3,2.2005,False,-1.3920464147556406,-3.5925464147556405,electronegativity_approx,,,,,0.02754711562500134,False
mp-569764,RbCu2I3,2.0766,True,-0.9160139288924236,-2.992613928892424,electronegativity_approx,,,,,0.001558384305555549,False
mp-569943,K2AgI3,2.5686999999999998,False,-0.41900428462255923,-2.987704284622559,electronegativity_approx,,,,,0.006788942499999173,False
mp-571442,YI3,3.0414,False,-0.6683273369297431,-3.7097273369297428,electronegativity_approx,,,,1.9056943450266801,0.0,True
mp-571458,RbGeI3,0.5181,True,-1.7285590428046667,-2.2466590428046667,electronegativity_approx,,,,,0.013385509333331047,False
mp-572728,CsV2I3O13,1.5128,False,-2.069475330267913,-3.5822753302679127,electronegativity_approx,,,,,0.0,True
mp-572998,Lu(IO3)3,3.5151,True,-1.245053919866881,-4.760153919866881,electronegativity_approx,,,,,0.0,True
mp-573815,ReI3,0.9469999999999998,False,-1.9718984224982834,-2.9188984224982835,electronegativity_approx,,,,,0.0,True
mp-578882,SbPb2S2I3,1.7237999999999998,True,-1.6100731720826444,-3.333873172082644,electronegativity_approx,,,,,0.027322848281248646,False
mp-580962,RbC2I3N2,3.1689,False,-0.7647002038024522,-3.933600203802452,electronegativity_approx,,,,,0.49698681078124896,False
mp-608206,CsC2I3N2,3.2547,False,-0.7108811459994626,-3.9655811459994625,electronegativity_approx,,,,,0.5140080547656245,False
mp-616378,CsSnI3,0.5435000000000003,True,-1.6911836248803571,-2.2346836248803577,electronegativity_approx,,,,2.836050218760827,0.011843993999997693,False
mp-625928,HI3O8,2.4683000000000006,True,-1.8737086694420186,-4.342008669442019,electronegativity_approx,,,,,0.021705477916665217,False
mp-636675,Ga2I3,2.2157999999999998,False,-1.1724442348953872,-3.388244234895387,electronegativity_approx,,,,,0.0,True
mp-642690,CsGeI3,1.1901,True,-1.3777979355943124,-2.5678979355943126,electronegativity_approx,,,,2.3862456565352472,0.00863977400000282,False
mp-672346,RbVI3,0.6246,False,-1.5937279872673855,-2.2183279872673856,electronegativity_approx,,,,,0.022228082333334065,False
mp-675488,Li6I3N,2.3574,False,-0.30206961683118094,-2.6594696168311813,electronegativity_approx,,,,2.0759295379821223,0.12123212900000002,False
mp-676464,Cd3AsI3,0.842,True,-1.707672198961568,-2.549672198961568,electronegativity_approx,,,,2.4536954035359266,0.0,True
mp-680182,Bi9Ir2I3,0.5545,False,-1.8917567310373227,-2.4462567310373227,electronegativity_approx,,,,,0.0,True
mp-680185,CsRe6Se8I3,1.1155,False,-1.6236163727701447,-2.7391163727701446,electronegativity_approx,,,,,0.12291200624999998,False
mp-683980,Ho(IO3)3,3.3100000000000005,True,-1.3402213547734263,-4.650221354773427,electronegativity_approx,,,,,0.0,True
mp-696649,KH2I3O,1.9079000000000002,False,-1.2554079345539517,-3.163307934553952,electronegativity_approx,,,,,0.059005499642857284,False
mp-707477,AsH12C4I3,1.7631999999999999,False,-1.448726182599912,-3.211926182599912,electronegativity_approx,,,,,0.06560182979999851,False
mp-720712,Cr2H24(IN3)3,1.7647,True,-1.493175385361239,-3.257875385361239,electronegativity_approx,,,,,0.0,True
mp-725939,KHgI3,1.7116,True,-1.12982737481238,-2.84142737481238,electronegativity_approx,,,,,0.014913207624997149,False
mp-735051,GdH18(IO3)3,2.0874,True,-1.4582171029150717,-3.545617102915072,electronegativity_approx,,,,,0.0,True
mp-736217,ScH16I3O8,2.5303,True,-1.2424877247385864,-3.7727877247385866,electronegativity_approx,,,,,0.3744396084821444,False
mp-1545909,Cu2HgI4,0.8656999999999999,True,-1.8868812748285946,-2.7525812748285947,electronegativity_approx,,,,,0.00040581857142862887,False
mp-2230478,MgCu2(IO3)4,0.6623000000000001,False,-2.578511313304377,-3.240811313304377,electronegativity_approx,,,,,0.17971175555024654,False
mp-2232035,MgCu2(IO3)4,0.6549,False,-2.582211313304377,-3.2371113133043767,electronegativity_approx,,,,,0.14144984186603615,False
mp-768827,BaSrI4,3.1709999999999994,True,-0.2813382604486727,-3.452338260448672,electronegativity_approx,,,,,0.09426532111111063,False
mp-771640,BaSrI4,3.4669999999999996,False,-0.13333826044867259,-3.6003382604486722,electronegativity_approx,,,,,0.06447196020833257,False
mp-850277,SrCaI4,3.5551,True,-0.12590095877666085,-3.681000958776661,electronegativity_approx,,,,,0.03644823250000506,False
mp-850279,SrCaI4,3.3804000000000003,True,-0.21325095877666067,-3.593650958776661,electronegativity_approx,,,,,0.09124593000000614,False
mp-850305,SrCaI4,3.713,False,-0.04695095877666078,-3.7599509587766606,electronegativity_approx,,,,,0.09072486083333864,False
mp-850529,SrCaI4,3.3834999999999997,False,-0.21170095877666095,-3.595200958776661,electronegativity_approx,,,,,0.0865918129166725,False
mp-859135,BaCaI4,3.7584999999999997,True,-0.0036160534382099208,-3.7621160534382097,electronegativity_approx,,,,,0.09155843125000196,False
mp-973966,LiIn(IO3)4,3.0613000000000006,False,-1.3904643080230008,-4.451764308023002,electronegativity_approx,,,,,0.0,True
mp-1025377,Cd(AgI2)2,1.7741000000000002,True,-1.3876941286049738,-3.161794128604974,electronegativity_approx,,,,2.119590458083825,0.0,True
mp-1101340,SrCaI4,3.8007,False,-0.0031009587766608337,-3.8038009587766606,electronegativity_approx,,,,1.7684150596885715,0.0,True
mp-1101341,SrCaI4,3.4939999999999998,True,-0.15645095877666093,-3.650450958776661,electronegativity_approx,,,,,0.03510364666667165,False
mp-1101345,SrCaI4,2.7760226163923765,False,-0.5154396505804726,-3.2914622669728493,electronegativity_approx,,,,,0.08836959666667177,False
mp-1103539,Cs2CdI4,2.8822,True,-0.3212629239063651,-3.2034629239063652,electronegativity_approx,,,,,0.0,True
mp-1104849,SrAg2(IO2)4,0.794,False,-2.3323264712045892,-3.126326471204589,electronegativity_approx,,,,,0.22754657777777698,False
mp-1104888,Zn(AgI2)2,2.0567,True,-1.2386235035374664,-3.2953235035374666,electronegativity_approx,,,,,0.0043407538392856715,False
mp-1105366,KAu(IO3)4,2.1171999999999995,False,-1.8914298646029533,-4.008629864602953,electronegativity_approx,,,,,0.0035410866666669705,False
mp-1105854,CsAu(IO3)4,2.0493,False,-1.919277755078716,-3.968577755078716,electronegativity_approx,,,,,0.007184388888889615,False
mp-1106270,BaPd(IO3)4,1.9077000000000002,False,-1.986070494915678,-3.893770494915678,electronegativity_approx,,,,,0.0,True
mp-1178504,BaSrI4,3.724308521912121,True,-0.004683999492612001,-3.7289925214047326,electronegativity_approx,,,,,0.025455412083333684,False
mp-1178505,BaSrI4,3.3328999999999995,False,-0.20038826044867264,-3.533288260448672,electronegativity_approx,,,,,0.023499642499999585,False
mp-1178506,BaSrI4,3.2016,True,-0.2660382604486724,-3.4676382604486724,electronegativity_approx,,,,,0.02298434499999935,False
mp-1178507,BaSrI4,3.5473999999999997,True,-0.09313826044867257,-3.6405382604486722,electronegativity_approx,,,,,0.036466777499999825,False
mp-1178508,BaSrI4,3.7429,True,0.004611739551327654,-3.7382882604486722,electronegativity_approx,,,,,0.03584909500000011,False
mp-1178524,BaCaI4,2.7920352160403255,False,-0.48684844541804706,-3.2788836614583725,electronegativity_approx,,,,,0.0968249945833346,False
mp-1178528,BaSrI4,3.6088999999999998,True,-0.06238826044867252,-3.671288260448672,electronegativity_approx,,,,,0.024972107500000007,False
mp-1178538,BaCaI4,3.2671,True,-0.24931605343820973,-3.51641605343821,electronegativity_approx,,,,,0.051921220833334836,False
mp-1179111,SrAg2(IO2)4,0.7904999999999998,False,-2.334076471204589,-3.124576471204589,electronegativity_approx,,,,,0.21665240844444345,False
mp-1182422,Ca2I4O13,0.9091000000000001,False,-2.4067783640507048,-3.3158783640507052,electronegativity_approx,,,,,0.1625322078947411,False
mp-1184020,CsLi3I4,4.518000000000001,False,0.6873567084866583,-3.8306432915133426,electronegativity_approx,,,,,0.010985520625001577,False
mp-1188071,ZrI4,2.0222,False,-1.3045644983676905,-3.326764498367691,electronegativity_approx,,,,,0.025423733333330922,False
mp-1188141,RbAu(IO3)4,2.1073000000000004,False,-1.8963798646029528,-4.003679864602953,electronegativity_approx,,,,,0.0,True
mp-1188818,NaAu(IO3)4,2.1056,False,-1.917932753956693,-4.023532753956693,electronegativity_approx,,,,,0.005154522777777615,False
mp-1191289,Na2UI4O15,1.9628,False,-1.8148723105244342,-3.7776723105244345,electronegativity_approx,,,,,0.05519203022727659,False
mp-1192802,Cs2ZnI4,3.1792269296789875,True,-0.16672915052212445,-3.3459560802011117,electronegativity_approx,,,,,0.0007013172619028119,False
mp-1193915,Mn3Sb2(IO)4,1.6919,False,-1.595863827487806,-3.2877638274878063,electronegativity_approx,,,,,0.09627911480769402,False
mp-1195045,WI4,1.0913000000000002,True,-2.0514442451825774,-3.142744245182578,electronegativity_approx,,,,,0.0,True
mp-1195262,AgBi(IO3)4,2.4068,False,-1.8511836988909767,-4.2579836988909765,electronegativity_approx,,,,,0.0,True
mp-1195610,Ca2H26I4O13,3.8186999999999998,True,-0.5488501705832984,-4.367550170583298,electronegativity_approx,,,,,0.03678810938888688,False
mp-1195616,LaAg(IO3)4,2.6566000000000005,False,-1.6248646311902608,-4.2814646311902615,electronegativity_approx,,,,,0.0,True
mp-1195810,YAg(IO3)4,2.3928,False,-1.7738009534995876,-4.166600953499588,electronegativity_approx,,,,,0.0,True
mp-1196065,Cs2I4O11,2.8686043822295844,False,-1.2891085926620516,-4.157712974891636,electronegativity_approx,,,,,0.0035883426470553204,False
mp-1196607,NaIn(IO3)4,3.02192796277456,False,-1.4016641842499766,-4.423592147024537,electronegativity_approx,,,,,0.0,True
mp-1196818,Ca2I4O13,0.5624,False,-2.580128364050705,-3.142528364050705,electronegativity_approx,,,,,0.1986420081578988,False
mp-1200560,CsAu(IO3)4,1.934508908738681,False,-1.9766733007093755,-3.9111822094480564,electronegativity_approx,,,,,0.0,True
mp-1202202,NaAu(IO3)4,2.3876,False,-1.776932753956693,-4.164532753956693,electronegativity_approx,,,,,0.0,True
mp-1203404,Ag2Mo(I2O7)2,1.9610999999999996,False,-2.051649468083749,-4.012749468083748,electronegativity_approx,,,,,0.009820445416669266,False
mp-1203873,BaMoI4O15,0.9874000000000003,False,-2.5103159577845435,-3.4977159577845436,electronegativity_approx,,,,,0.11099890232142595,False
mp-1204359,HgC8(I2N)2,1.7803999999999998,False,-1.7074163560712237,-3.4878163560712236,electronegativity_approx,,,,,1.2369822728749993,False
mp-1204449,Cs2ZnI4,3.224,True,-0.14434261536161808,-3.3683426153616183,electronegativity_approx,,,,,0.0,True
mp-1204764,Bi2I4O13,3.5313000000000003,True,-1.3154794808268198,-4.84677948082682,electronegativity_approx,,,,,0.0,True
mp-1205230,SiH8(CI)4,3.3496,True,-0.6865807501675631,-4.0361807501675635,electronegativity_approx,,,,,0.22290358588235204,False
mp-1208175,Tl2CoI4,1.5483,False,-1.4227806426483087,-2.971080642648309,electronegativity_approx,,,,,0.0,True
mp-1209403,RbFeI4,1.1017,True,-1.5032988691355493,-2.6049988691355495,electronegativity_approx,,,,,0.0,True
mp-1209441,Rb2MnI4,3.0315000000000003,True,-0.24361170878553473,-3.275111708785535,electronegativity_approx,,,,,0.0,True
mp-1209531,Rb2CdI4,3.3802,True,-0.09113055583302176,-3.4713305558330214,electronegativity_approx,,,,,0.0,True
mp-1211403,K2ZnI4,3.723,True,0.08635420536456206,-3.636645794635438,electronegativity_approx,,,,,0.0,True
mp-1211832,K2MnI4,2.9954,True,-0.26166170878553485,-3.257061708785535,electronegativity_approx,,,,,0.0,True
mp-1211977,K2CoI4,0.5510198465683269,False,-1.5330391610274554,-2.084059007595782,electronegativity_approx,,,,,0.0,True
mp-1212622,Ge19(SbI)4,1.1349999999999998,False,-1.5338160291707306,-2.6688160291707304,electronegativity_approx,,,,,0.02913190197530824,False
mp-1219479,Sb4Se3SI4,1.3967,False,-1.7086819400205715,-3.1053819400205716,electronegativity_approx,,,,,0.10986475020833275,False
mp-1219650,Rb2ZnI4,3.7171,True,0.08340420536456206,-3.633695794635438,electronegativity_approx,,,,,0.001396689285716679,False
mp-1227670,Bi10Te2I4O17,1.4245999999999999,True,-2.041731220372303,-3.466331220372303,electronegativity_approx,,,,,0.04276732297979713,False
mp-1229102,Ag2PbI4,0.9013999999999998,False,-1.9308336732103757,-2.8322336732103754,electronegativity_approx,,,,,0.10418355357142817,False
mp-1229122,Ag2HgI4,1.2763999999999998,True,-1.6919377418630535,-2.968337741863053,electronegativity_approx,,,,,0.001123387142858423,False
mp-1229194,AgAu(IO3)4,1.2572999999999999,False,-2.4650544843488182,-3.722354484348818,electronegativity_approx,,,,,0.0,True
mp-1350915,K2Pt(I2O)2,1.1413999999999997,False,-1.5608206956523638,-2.702220695652364,electronegativity_approx,,,,,0.3408516021296282,False
mp-23182,SnI4,2.0284,True,-1.4881988026382127,-3.516598802638213,electronegativity_approx,,,,,0.0,True
mp-23266,GeI4,1.996,True,-1.5170378236143283,-3.5130378236143285,electronegativity_approx,,,,,0.0,True
mp-23353,Cu2HgI4,0.5902000000000003,True,-2.0246312748285944,-2.6148312748285947,electronegativity_approx,,,,2.6939943442157896,0.0,True
mp-23420,Ge19(PI)4,1.0766000000000004,False,-1.5836824189616132,-2.6602824189616134,electronegativity_approx,,,,,0.0,True
mp-23485,Ag2HgI4,1.2219000000000002,True,-1.7191877418630532,-2.941087741863053,electronegativity_approx,,,,2.3073424200437467,0.0,True
